job_id,job_title,company,location,experience_level,job_description,date_posted
4413,Data Scientist,Vertex Insights,Bengaluru,MID,"Exciting opportunity for a Data Scientist at Vertex Insights, Bengaluru. Must have strong knowledge of proficiency in Python, NLP and a passion for solving business problems.",2026-03-08
1239,Power BI Developer,Quantify Labs,New York,Mid,"Power BI Developer role open at Quantify Labs. Key requirements include MS Excel, Natural Language Processing, SQL queries, Tableau dashboards, machine-learning. This is a Mid level position, New York based.",2026-01-09
2399,Data Scientist,Vertex Insights,Remote,Entry,"Exciting opportunity for a Data Scientist at Vertex Insights, Remote. Must have strong knowledge of Power BI dashboards, LLMs, AWS, SQL queries, Natural Language Processing, Advanced Excel and a passion for solving business problems.",2026-04-15
3651,Power BI Developer,Alpha Analytics,  Hyderabad  ,Entry,"Exciting opportunity for a Power BI Developer at Alpha Analytics, Hyderabad. Must have strong knowledge of Excel, proficiency in Python, SQL, ML models and a passion for solving business problems.",2026-06-09
2722,Data Scientist,Quantify Labs,  Bengaluru  ,  Senior  ,"We are looking for a Data Scientist to join our team in Bengaluru. The ideal candidate has hands-on experience with ML models, python programming, advanced SQL, Tableau dashboards, PowerBI. You will work closely with cross-functional teams to deliver insights.",2026-02-14
2530,Business Intelligence Analyst,BrightPath AI,HYDERABAD,Entry,"BrightPath AI is hiring a Business Intelligence Analyst (Entry level) based in Hyderabad. Required skills: Machine Learning, AWS, LLMs. Prior experience with analytics platforms is a plus.",2026-05-13
4556,Data Engineer,DataForge,Bengaluru,ENTRY,"We are looking for a Data Engineer to join our team in Bengaluru. The ideal candidate has hands-on experience with T-SQL, proficiency in Python, Excel. You will work closely with cross-functional teams to deliver insights.",2026-04-03
3635,Data Scientist,Skyline Solutions,Singapore,MID,"We are looking for a Data Scientist to join our team in Singapore. The ideal candidate has hands-on experience with Advanced Excel, Tableau, Machine Learning, SQL queries, Natural Language Processing, AWS. You will work closely with cross-functional teams to deliver insights.",2026-03-12
1514,Power BI Developer,Vertex Insights,Singapore,Entry,"Vertex Insights is hiring a Power BI Developer (Entry level) based in Singapore. Required skills: Excel, ML models, Power BI, python programming. Prior experience with analytics platforms is a plus.",2026-02-18
2197,AI Research Engineer,Skyline Solutions,Pune,Mid,"Skyline Solutions is hiring a AI Research Engineer (Mid level) based in Pune. Required skills: Natural Language Processing, Tableau dashboards, Power BI. Prior experience with analytics platforms is a plus.",2026-04-11
4600,BI Developer,BrightPath AI,New York,Entry,"BI Developer role open at BrightPath AI. Key requirements include proficiency in Python, Amazon Web Services, MS Excel, advanced SQL. This is a Entry level position, New York based.",2026-01-30
4853,Data Scientist,Northstar Tech,REMOTE,Lead,"Northstar Tech is hiring a Data Scientist (Lead level) based in Remote. Required skills: ML models, Excel, deep neural networks. Prior experience with analytics platforms is a plus.",2026-04-20
4901,Power BI Developer,BrightPath AI,remote,LEAD,"BrightPath AI is hiring a Power BI Developer (Lead level) based in Remote. Required skills: Amazon Web Services, machine-learning. Prior experience with analytics platforms is a plus.",2026-01-05
1069,Business Intelligence Analyst,BluePeak Consulting,Bengaluru,Lead,"Exciting opportunity for a Business Intelligence Analyst at BluePeak Consulting, Bengaluru. Must have strong knowledge of SQL queries, python programming, Excel, Deep Learning, Machine Learning and a passion for solving business problems.",2026-05-08
2196,Data Analyst,Nimbus Data,Mumbai,Mid,"Data Analyst role open at Nimbus Data. Key requirements include machine-learning, SQL, Excel, Power BI dashboards. This is a Mid level position, Mumbai based.",2026-01-24
4220,Analytics Consultant,BluePeak Consulting,Singapore,Lead,"Analytics Consultant role open at BluePeak Consulting. Key requirements include Amazon Web Services, GenAI. This is a Lead level position, Singapore based.",2026-05-15
77,Analytics Consultant,DataForge,DELHI NCR,lead,"DataForge is hiring a Analytics Consultant (Lead level) based in Delhi NCR. Required skills: proficiency in Python, machine-learning, Deep Learning, Generative AI. Prior experience with analytics platforms is a plus.",2026-06-10
517,Machine Learning Engineer,Skyline Solutions,london,Lead,"Exciting opportunity for a Machine Learning Engineer at Skyline Solutions, London. Must have strong knowledge of Tableau dashboards, MS Excel and a passion for solving business problems.",2026-06-29
2836,AI Engineer,BluePeak Consulting,London,LEAD,"We are looking for a AI Engineer to join our team in London. The ideal candidate has hands-on experience with Python, NLP, LLMs. You will work closely with cross-functional teams to deliver insights.",2026-04-01
1800,NLP Engineer,Alpha Analytics,London,Entry,"We are looking for a NLP Engineer to join our team in London. The ideal candidate has hands-on experience with Tableau dashboards, Deep Learning, Power BI, MS Excel. You will work closely with cross-functional teams to deliver insights.",2026-07-04
3844,BI Developer,Alpha Analytics,Remote,Lead,"Alpha Analytics is hiring a BI Developer (Lead level) based in Remote. Required skills: PowerBI, Python, SQL, Large Language Models, machine-learning, Amazon Web Services. Prior experience with analytics platforms is a plus.",2026-07-11
4294,Data Engineer,Vertex Insights,  Mumbai  ,Lead,"Join Vertex Insights as a Data Engineer! We need someone comfortable with SQL, NLP, python programming, Tableau, PowerBI to help us build data-driven products.",2026-06-16
2501,AI Research Engineer,Quantify Labs,LONDON,lead,"Quantify Labs is hiring a AI Research Engineer (Lead level) based in London. Required skills: proficiency in Python, GenAI, Deep Learning, Excel. Prior experience with analytics platforms is a plus.",2026-04-19
3415,AI Research Engineer,Skyline Solutions,,Lead,"We are looking for a AI Research Engineer to join our team in Hyderabad. The ideal candidate has hands-on experience with Large Language Models, python programming, Amazon Web Services, Tableau dashboards, T-SQL, ML models. You will work closely with cross-functional teams to deliver insights.",2026-04-28
2424,Data Science Manager,Quantify Labs,Delhi NCR,mid,"Data Science Manager role open at Quantify Labs. Key requirements include T-SQL, GenAI, AWS, Deep Learning, Power BI dashboards. This is a Mid level position, Delhi NCR based.",2026-03-28
193,Business Intelligence Analyst,BluePeak Consulting,chennai,Lead,"Exciting opportunity for a Business Intelligence Analyst at BluePeak Consulting, Chennai. Must have strong knowledge of python programming, Amazon Web Services, Machine Learning, deep neural networks, SQL queries, Generative AI and a passion for solving business problems.",2026-05-30
3945,AI Engineer,Alpha Analytics,Chennai,Senior,"Alpha Analytics is hiring a AI Engineer (Senior level) based in Chennai. Required skills: Power BI dashboards, Natural Language Processing, proficiency in Python. Prior experience with analytics platforms is a plus.",2026-04-02
1039,Data Engineer,Nimbus Data,Remote,Senior,"Data Engineer role open at Nimbus Data. Key requirements include proficiency in Python, AWS, Advanced Excel, advanced SQL, Large Language Models, Power BI dashboards. This is a Senior level position, Remote based.",2026-01-25
2179,NLP Engineer,BluePeak Consulting,Bengaluru,mid,"Exciting opportunity for a NLP Engineer at BluePeak Consulting, Bengaluru. Must have strong knowledge of T-SQL, LLMs, proficiency in Python, machine-learning, MS Excel and a passion for solving business problems.",2026-03-07
1960,Power BI Developer,BluePeak Consulting,bengaluru,Lead,"We are looking for a Power BI Developer to join our team in Bengaluru. The ideal candidate has hands-on experience with MS Excel, advanced SQL, LLMs. You will work closely with cross-functional teams to deliver insights.",2026-06-18
4714,Data Engineer,DataForge,London,MID,"DataForge is hiring a Data Engineer (Mid level) based in London. Required skills: machine-learning, GenAI, deep neural networks. Prior experience with analytics platforms is a plus.",2026-01-19
2682,Data Analyst,BluePeak Consulting,HYDERABAD,Entry,"Exciting opportunity for a Data Analyst at BluePeak Consulting, Hyderabad. Must have strong knowledge of machine-learning, advanced SQL, Power BI dashboards, Natural Language Processing and a passion for solving business problems.",2026-04-19
4279,Machine Learning Engineer,Nimbus Data,Delhi NCR,Mid,"We are looking for a Machine Learning Engineer to join our team in Delhi NCR. The ideal candidate has hands-on experience with deep neural networks, Machine Learning. You will work closely with cross-functional teams to deliver insights.",2026-04-23
2506,AI Engineer,Clarity Systems,New York,Senior,"Join Clarity Systems as a AI Engineer! We need someone comfortable with SQL, Tableau, python programming, Large Language Models, MS Excel, AWS to help us build data-driven products.",2026-02-08
1304,Analytics Consultant,Quantify Labs,pune,Entry,"Quantify Labs is hiring a Analytics Consultant (Entry level) based in Pune. Required skills: SQL queries, Python, deep neural networks, ML models, AWS. Prior experience with analytics platforms is a plus.",2026-07-19
627,Data Science Manager,Quantify Labs,Singapore,Entry,"Data Science Manager role open at Quantify Labs. Key requirements include SQL, PowerBI. This is a Entry level position, Singapore based.",2026-06-07
2221,Machine Learning Engineer,BrightPath AI,Mumbai,Entry,"BrightPath AI is hiring a Machine Learning Engineer (Entry level) based in Mumbai. Required skills: Python, ML models, MS Excel, Tableau dashboards, AWS. Prior experience with analytics platforms is a plus.",2026-05-08
3610,AI Engineer,Northstar Tech,Hyderabad,Senior,"We are looking for a AI Engineer to join our team in Hyderabad. The ideal candidate has hands-on experience with Power BI dashboards, Python, ML models, AWS, Large Language Models. You will work closely with cross-functional teams to deliver insights.",2026-05-07
1100,AI Engineer,Alpha Analytics,singapore,,"We are looking for a AI Engineer to join our team in Singapore. The ideal candidate has hands-on experience with Generative AI, T-SQL, Tableau dashboards, Natural Language Processing, python programming, Power BI. You will work closely with cross-functional teams to deliver insights.",2026-05-08
4690,Data Engineer,BrightPath AI,Remote,Senior,"We are looking for a Data Engineer to join our team in Remote. The ideal candidate has hands-on experience with AWS, Natural Language Processing, deep neural networks, Advanced Excel. You will work closely with cross-functional teams to deliver insights.",2026-02-03
1909,NLP Engineer,BrightPath AI,Delhi NCR,SENIOR,"Exciting opportunity for a NLP Engineer at BrightPath AI, Delhi NCR. Must have strong knowledge of advanced SQL, Power BI dashboards, Advanced Excel, NLP, python programming, Machine Learning and a passion for solving business problems.",2026-06-11
4484,AI Research Engineer,BrightPath AI,Singapore,Lead,"Join BrightPath AI as a AI Research Engineer! We need someone comfortable with Tableau dashboards, SQL, machine-learning to help us build data-driven products.",2026-04-03
